#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026340194.1_zinc_finger_protein_461_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -              7e-96  323.4  57.3   1.2e-52  180.7  25.7   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340195.1_zinc_finger_protein_461_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -              7e-96  323.4  57.3   1.2e-52  180.7  25.7   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340192.1_zinc_finger_protein_461_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            7.5e-96  323.3  57.3   1.2e-52  180.6  25.7   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340190.1_zinc_finger_protein_461_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            7.7e-96  323.2  57.3   1.2e-52  180.6  25.7   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340191.1_zinc_finger_protein_461_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            7.7e-96  323.2  57.3   1.2e-52  180.6  25.7   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026350305.1_zinc_finger_protein_883-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            7.6e-95  320.0  57.7   2.2e-52  179.7  30.2   3.3   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026338218.1_zinc_finger_protein_383_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.4e-94  319.1  37.0   1.8e-31  110.7  10.6   2.6   1   1   0   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345164.1_zinc_finger_protein_OZF-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            3.7e-94  317.7  53.2   3.5e-69  235.2  29.1   3.7   1   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026345152.1_zinc_finger_protein_501-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            6.3e-94  316.9  45.6   7.2e-48  164.8  18.0   4.0   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026336801.1_zinc_finger_protein_77-like_isoform_X2_[Ursus_arctos_horribilis]                                            -          humanprotein         -            7.6e-94  316.6  52.0   1.8e-66  226.3  32.9   3.4   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026336800.1_zinc_finger_protein_77-like_isoform_X1_[Ursus_arctos_horribilis]                                            -          humanprotein         -            8.9e-94  316.4  52.2     2e-66  226.1  33.0   3.4   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026336802.1_zinc_finger_protein_77-like_isoform_X3_[Ursus_arctos_horribilis]                                            -          humanprotein         -            1.1e-93  316.1  52.9     2e-66  226.1  33.0   3.4   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026336803.1_zinc_finger_protein_77-like_isoform_X4_[Ursus_arctos_horribilis]                                            -          humanprotein         -            1.1e-93  316.1  52.9     2e-66  226.1  33.0   3.4   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026340236.1_zinc_finger_protein_829_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.1e-93  316.1  35.7   5.2e-52  178.5  12.4   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340237.1_zinc_finger_protein_829_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.1e-93  316.1  35.7   5.2e-52  178.5  12.4   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340238.1_zinc_finger_protein_829_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.1e-93  316.1  35.7   5.2e-52  178.5  12.4   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026364312.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.4e-93  315.8  58.0   3.9e-24   86.5   9.0   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026364313.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.4e-93  315.8  58.0   3.9e-24   86.5   9.0   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026364314.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.4e-93  315.8  58.0   3.9e-24   86.5   9.0   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026364315.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.4e-93  315.8  58.0   3.9e-24   86.5   9.0   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026364316.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.4e-93  315.8  58.0   3.9e-24   86.5   9.0   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026364317.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.4e-93  315.8  58.0   3.9e-24   86.5   9.0   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026364318.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.4e-93  315.8  58.0   3.9e-24   86.5   9.0   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026364319.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            1.4e-93  315.8  58.0   3.9e-24   86.5   9.0   4.1   1   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026340235.1_zinc_finger_protein_829_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            4.3e-93  314.2  36.2   6.2e-52  178.3  12.0   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026340234.1_zinc_finger_protein_829_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.2e-93  313.6  36.4   3.8e-52  179.0  12.7   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026337976.1_zinc_finger_protein_574_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            3.4e-92  311.2  65.2   5.5e-31  109.1   8.7   6.6   5   2   1   6   6   6   5 -
Ursus_arctos____carnivora_XP_026337977.1_zinc_finger_protein_574_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            3.4e-92  311.2  65.2   5.5e-31  109.1   8.7   6.6   5   2   1   6   6   6   5 -
Ursus_arctos____carnivora_XP_026344149.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_525-like_[Ursus_arctos_horribilis]                                 -          humanprotein         -            3.6e-92  311.1  37.1   4.5e-47  162.2  16.9   2.8   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026376837.1_zinc_finger_protein_286A_isoform_X2_[Ursus_arctos_horribilis]                                               -          humanprotein         -            3.7e-92  311.1  41.3   2.5e-59  202.7  22.6   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026376839.1_zinc_finger_protein_286A_isoform_X3_[Ursus_arctos_horribilis]                                               -          humanprotein         -            5.2e-92  310.6  41.3   7.2e-59  201.2  22.9   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026376836.1_zinc_finger_protein_286A_isoform_X1_[Ursus_arctos_horribilis]                                               -          humanprotein         -            6.7e-92  310.2  41.3   8.4e-59  201.0  22.9   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026376838.1_zinc_finger_protein_286A_isoform_X1_[Ursus_arctos_horribilis]                                               -          humanprotein         -            6.7e-92  310.2  41.3   8.4e-59  201.0  22.9   2.1   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026356411.1_zinc_finger_protein_501_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.1e-91  309.6  40.3   1.8e-59  203.1  22.7   2.0   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026375553.1_zinc_finger_and_BTB_domain-containing_protein_17_isoform_X3_[Ursus_arctos_horribilis]                       -          humanprotein         -            1.7e-91  308.9  49.7   2.4e-56  192.8  25.3   4.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026375554.1_zinc_finger_and_BTB_domain-containing_protein_17_isoform_X3_[Ursus_arctos_horribilis]                       -          humanprotein         -            1.7e-91  308.9  49.7   2.4e-56  192.8  25.3   4.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026375552.1_zinc_finger_and_BTB_domain-containing_protein_17_isoform_X2_[Ursus_arctos_horribilis]                       -          humanprotein         -            1.8e-91  308.8  49.8   2.8e-56  192.6  25.3   4.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026345162.1_zinc_finger_protein_134_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.8e-91  308.2  41.7   2.5e-48  166.3  16.1   3.3   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026375551.1_zinc_finger_and_BTB_domain-containing_protein_17_isoform_X1_[Ursus_arctos_horribilis]                       -          humanprotein         -            4.5e-91  307.5  48.8   2.2e-56  192.9  24.8   4.0   1   1   3   4   4   4   3 -
Ursus_arctos____carnivora_XP_026345157.1_zinc_finger_protein_772_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.5e-91  307.0  46.4   9.4e-40  138.0  11.8   4.0   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026345158.1_zinc_finger_protein_772_isoform_X2_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.5e-91  307.0  46.4   9.4e-40  138.0  11.8   4.0   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026345153.1_zinc_finger_protein_772_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.8e-91  306.9  46.4   9.5e-40  138.0  11.8   4.0   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026345154.1_zinc_finger_protein_772_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.8e-91  306.9  46.4   9.5e-40  138.0  11.8   4.0   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026345155.1_zinc_finger_protein_772_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.8e-91  306.9  46.4   9.5e-40  138.0  11.8   4.0   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026345156.1_zinc_finger_protein_772_isoform_X1_[Ursus_arctos_horribilis]                                                -          humanprotein         -            6.8e-91  306.9  46.4   9.5e-40  138.0  11.8   4.0   1   1   3   4   4   4   4 -
Ursus_arctos____carnivora_XP_026345215.1_zinc_finger_protein_671-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          humanprotein         -            9.8e-91  306.4  45.3   1.6e-41  143.9  14.8   4.6   1   1   4   5   5   4   3 -
Ursus_arctos____carnivora_XP_026345161.1_zinc_finger_protein_773-like_[Ursus_arctos_horribilis]                                                      -          humanprotein         -            2.4e-90  305.1  37.9   6.4e-50  171.6  17.7   3.3   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026350649.1_zinc_finger_protein_319_[Ursus_arctos_horribilis]                                                           -          humanprotein         -            2.8e-90  304.9  73.4   1.4e-33  117.7  18.3   4.0   2   1   2   4   4   4   4 -
Ursus_arctos____carnivora_XP_026343835.1_zinc_finger_protein_333_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.3e-89  302.7  45.4   9.5e-43  147.9  14.4   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343836.1_zinc_finger_protein_333_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.3e-89  302.7  45.4   9.5e-43  147.9  14.4   3.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026343837.1_zinc_finger_protein_333_isoform_X3_[Ursus_arctos_horribilis]                                                -          humanprotein         -            1.3e-89  302.7  45.4   9.5e-43  147.9  14.4   3.1   1   1   2   3   3   3   3 -
