#                                                                                                                                                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                                                                        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                                                                ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Ursus_arctos____carnivora_XP_026346917.1_zinc_finger_protein_383-like_[Ursus_arctos_horribilis]                                                      -          test1                -           9.5e-104  349.8  65.5   1.2e-48  167.9  24.7   3.7   1   1   2   4   4   3   3 -
Ursus_arctos____carnivora_XP_026346916.1_zinc_finger_protein_383-like_[Ursus_arctos_horribilis]                                                      -          test1                -           1.3e-103  349.4  63.6   2.4e-48  166.9  22.7   3.7   1   1   3   4   4   3   3 -
Ursus_arctos____carnivora_XP_026345161.1_zinc_finger_protein_773-like_[Ursus_arctos_horribilis]                                                      -          test1                -             2e-103  348.8  53.7   1.3e-57  197.6  25.5   3.4   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340101.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_181-like_[Ursus_arctos_horribilis]                                 -          test1                -           4.3e-103  347.7  57.2   2.4e-65  223.0  33.7   2.2   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340265.1_zinc_finger_protein_OZF_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -           9.2e-103  346.6  46.2   2.7e-68  232.8  24.8   2.6   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026364312.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           2.1e-102  345.4  74.4   1.3e-38  134.8  26.2   4.4   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026364313.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           2.1e-102  345.4  74.4   1.3e-38  134.8  26.2   4.4   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026364314.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           2.1e-102  345.4  74.4   1.3e-38  134.8  26.2   4.4   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026364315.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           2.1e-102  345.4  74.4   1.3e-38  134.8  26.2   4.4   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026364316.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           2.1e-102  345.4  74.4   1.3e-38  134.8  26.2   4.4   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026364317.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           2.1e-102  345.4  74.4   1.3e-38  134.8  26.2   4.4   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026364318.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           2.1e-102  345.4  74.4   1.3e-38  134.8  26.2   4.4   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026364319.1_zinc_finger_protein_596-like_isoform_X1_[Ursus_arctos_horribilis]                                           -          test1                -           2.1e-102  345.4  74.4   1.3e-38  134.8  26.2   4.4   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026374947.1_zinc_finger_protein_169_isoform_X4_[Ursus_arctos_horribilis]                                                -          test1                -           4.4e-102  344.3  70.7   1.2e-59  204.3  32.0   3.3   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026374948.1_zinc_finger_protein_169_isoform_X4_[Ursus_arctos_horribilis]                                                -          test1                -           4.4e-102  344.3  70.7   1.2e-59  204.3  32.0   3.3   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026374949.1_zinc_finger_protein_169_isoform_X4_[Ursus_arctos_horribilis]                                                -          test1                -           4.4e-102  344.3  70.7   1.2e-59  204.3  32.0   3.3   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026374944.1_zinc_finger_protein_169_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -           5.7e-102  344.0  70.5   1.3e-49  171.2  24.0   3.2   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026337976.1_zinc_finger_protein_574_[Ursus_arctos_horribilis]                                                           -          test1                -           6.6e-102  343.8  91.1   1.7e-35  124.5  13.3   6.6   6   1   1   7   7   6   5 -
Ursus_arctos____carnivora_XP_026337977.1_zinc_finger_protein_574_[Ursus_arctos_horribilis]                                                           -          test1                -           6.6e-102  343.8  91.1   1.7e-35  124.5  13.3   6.6   6   1   1   7   7   6   5 -
Ursus_arctos____carnivora_XP_026366959.1_zinc_finger_protein_391_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -           1.1e-101  343.1  47.8   5.9e-54  185.4  19.4   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026366960.1_zinc_finger_protein_391_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -           1.1e-101  343.1  47.8   5.9e-54  185.4  19.4   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026366961.1_zinc_finger_protein_391_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -           1.1e-101  343.1  47.8   5.9e-54  185.4  19.4   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345162.1_zinc_finger_protein_134_[Ursus_arctos_horribilis]                                                           -          test1                -           1.6e-101  342.5  54.7   5.3e-59  202.1  25.2   4.1   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026336802.1_zinc_finger_protein_77-like_isoform_X3_[Ursus_arctos_horribilis]                                            -          test1                -           2.2e-101  342.0  68.2   4.9e-74  251.7  42.1   3.8   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026336803.1_zinc_finger_protein_77-like_isoform_X4_[Ursus_arctos_horribilis]                                            -          test1                -           2.2e-101  342.0  68.2   4.9e-74  251.7  42.1   3.8   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026336800.1_zinc_finger_protein_77-like_isoform_X1_[Ursus_arctos_horribilis]                                            -          test1                -           2.6e-101  341.8  68.5   1.5e-73  250.1  42.6   3.8   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026336801.1_zinc_finger_protein_77-like_isoform_X2_[Ursus_arctos_horribilis]                                            -          test1                -           3.2e-101  341.5  68.6   1.5e-73  250.2  42.6   3.7   1   1   2   3   3   3   2 -
Ursus_arctos____carnivora_XP_026366956.1_zinc_finger_protein_391_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -           3.3e-101  341.4  47.8   1.4e-53  184.2  19.3   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026366957.1_zinc_finger_protein_391_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -           3.3e-101  341.4  47.8   1.4e-53  184.2  19.3   2.8   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026337909.1_LOW_QUALITY_PROTEIN:_zinc_finger_protein_233_[Ursus_arctos_horribilis]                                      -          test1                -           4.3e-101  341.1  86.3   2.6e-55  189.9  22.0   4.0   1   1   3   4   4   4   3 -
Ursus_arctos____carnivora_XP_026345226.1_zinc_finger_protein_584_isoform_X2_[Ursus_arctos_horribilis]                                                -          test1                -           8.8e-101  340.0  53.3   9.2e-40  138.6  15.8   2.9   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026345227.1_zinc_finger_protein_584_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -             2e-100  338.8  53.3   1.1e-39  138.4  15.7   2.9   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026344967.1_zinc_finger_protein_275_[Ursus_arctos_horribilis]                                                           -          test1                -           4.3e-100  337.8  60.2   2.5e-51  176.8  23.7   3.1   1   1   1   3   3   3   3 -
Ursus_arctos____carnivora_XP_026345225.1_zinc_finger_protein_584_isoform_X1_[Ursus_arctos_horribilis]                                                -          test1                -           4.7e-100  337.6  53.3   1.3e-39  138.1  15.7   2.9   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026371584.1_zinc_finger_protein_768_[Ursus_arctos_horribilis]                                                           -          test1                -           4.9e-100  337.6  55.8   2.6e-41  143.7  21.0   3.0   1   1   2   3   3   3   3 -
Ursus_arctos____carnivora_XP_026337121.1_zinc_finger_protein_846_[Ursus_arctos_horribilis]                                                           -          test1                -           7.6e-100  337.0  51.4   9.9e-58  197.9  21.1   2.6   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026345198.1_zinc_finger_protein_324A-like_isoform_X2_[Ursus_arctos_horribilis]                                          -          test1                -              1e-99  336.5  53.8   3.6e-51  176.3  26.3   2.8   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026345199.1_zinc_finger_protein_324A-like_isoform_X2_[Ursus_arctos_horribilis]                                          -          test1                -              1e-99  336.5  53.8   3.6e-51  176.3  26.3   2.8   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026347013.1_zinc_finger_protein_324A-like_isoform_X2_[Ursus_arctos_horribilis]                                          -          test1                -              1e-99  336.5  53.8   3.6e-51  176.3  26.3   2.8   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026347014.1_zinc_finger_protein_324A-like_isoform_X2_[Ursus_arctos_horribilis]                                          -          test1                -              1e-99  336.5  53.8   3.6e-51  176.3  26.3   2.8   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026345197.1_zinc_finger_protein_324A-like_isoform_X1_[Ursus_arctos_horribilis]                                          -          test1                -            1.2e-99  336.4  53.8   3.7e-51  176.2  26.3   2.8   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026347012.1_zinc_finger_protein_324A-like_isoform_X1_[Ursus_arctos_horribilis]                                          -          test1                -            1.2e-99  336.4  53.8   3.7e-51  176.2  26.3   2.8   2   1   1   3   3   2   2 -
Ursus_arctos____carnivora_XP_026340168.1_zinc_finger_protein_382_isoform_X4_[Ursus_arctos_horribilis]                                                -          test1                -            6.7e-99  333.8  52.3   3.9e-53  182.7  23.1   2.3   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340169.1_zinc_finger_protein_382_isoform_X4_[Ursus_arctos_horribilis]                                                -          test1                -            6.7e-99  333.8  52.3   3.9e-53  182.7  23.1   2.3   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340167.1_zinc_finger_protein_382_isoform_X3_[Ursus_arctos_horribilis]                                                -          test1                -            8.2e-99  333.6  52.4   4.2e-53  182.6  23.1   2.3   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340170.1_zinc_finger_protein_382_isoform_X5_[Ursus_arctos_horribilis]                                                -          test1                -            9.4e-99  333.4  52.0   5.8e-53  182.2  22.8   2.3   1   1   1   2   2   2   2 -
Ursus_arctos____carnivora_XP_026340171.1_zinc_finger_protein_382_isoform_X5_[Ursus_arctos_horribilis]                                                -          test1                -            9.4e-99  333.4  52.0   5.8e-53  182.2  22.8   2.3   1   1   1   2   2   2   2 -
